"OrderId","Symbol","TimeOpen","TimeClose","Type","ExitType","OrderId.1","LOTsize","OpenPrice","SLprice","TPprice","ClosePrice","Profit_Perc","OrderProfit","Account_Balance","Drawdown","Spread","Commission","HighestHigh","LowestLow","Profit_Per_Pip","Bars_In_Market","Max_Profit","Max_Loss","Performance_In_Product","Performance_In_Product_Only_Negative","Distance_ML","Distance_MP"
478,"AAPL","2011.05.24 10:15","2011.05.24 11:30","SELL","STOPLOSS",478,3222,320.21,321.37,314.42,321.37,-0.0200019736958998,-3737.52,183120.04,0.96,0.02,32.22,321.37,319.59,1,6,1.07,2,0.9799980263041,1.9799980263041,0,1
479,"AAPL","2011.05.25 10:00","2011.05.25 10:15","BUY","STOPLOSS",479,4069,322.01,321.11,326.38,321.11,-0.0200018766950192,-3662.1,179425.72,0.94,0.02,40.69,322.19,321.11,1,2,0.4,2,0.979998123304981,1.97999812330498,1,0
480,"AAPL","2011.05.27 09:45","2011.05.27 10:15","SELL","STOPLOSS",480,5000,321.78,322.4,318.69,322.4,-0.0172812636595149,-3100,176285.03,0.92,0.02,50,322.4,321.57,1,3,0.59,2,0.982718736340485,1.98271873634049,0,1
481,"AAPL","2011.05.31 09:45","2011.05.31 10:30","BUY","STOPLOSS",481,4006,330.01,329.13,334.3,329.13,-0.0200032876551269,-3525.28,172709.75,0.91,0.02,40.06,330.76,329.13,1,4,1.7,2,0.979996712344873,1.97999671234487,1,0
482,"AAPL","2011.06.01 09:45","2011.06.01 10:30","BUY","STOPLOSS",482,3714,336.81,335.88,341.32,335.88,-0.0200036265774264,-3454.02,169215.67,0.89,0.02,37.14,338.45,335.88,1,4,3.53,2,0.979996373422574,1.97999637342257,1,0
483,"AAPL","2011.06.03 09:45","2011.06.03 10:30","SELL","STOPLOSS",483,3562,330.62,331.57,325.87,331.57,-0.0200019470555745,-3383.9,165794.63,0.87,0.02,35.62,331.57,329.35,1,4,2.67,2,0.979998052944426,1.97999805294443,0,1
484,"AAPL","2011.06.06 09:45","2011.06.06 10:15","BUY","STOPLOSS",484,4043,332.65,331.83,336.65,331.83,-0.0200004814217938,-3315.26,162443.75,0.85,0.02,40.43,333.56,331.83,1,3,2.22,2,0.979999518578206,1.97999951857821,1,0
485,"AAPL","2011.06.07 09:45","2011.06.07 12:30","SELL","CLOSE",485,1957,321.9,323.56,313.58,320.28,0.01952139894677,3170.34,165573.66,1,0.02,19.57,322.79,319.75,1,12,2.59,1.07,1.01952139894677,0,0.753488372093033,0
486,"AAPL","2011.06.08 09:45","2011.06.08 10:15","SELL","STOPLOSS",486,2649,319.43,320.68,313.19,320.68,-0.0200010159821479,-3311.25,162242.84,0.98,0.02,26.49,320.68,317.8,1,3,2.61,2,0.979998984017852,1.97999898401785,0,1
487,"AAPL","2011.06.10 09:45","2011.06.10 11:15","SELL","TAKEPROFIT",487,4214,318.16,318.93,314.33,314.33,0.0994944097805179,16139.62,178355.97,1,0.02,42.14,318.71,314.33,1,7,9.95,1.43,1.09949440978052,0,1,0
488,"AAPL","2011.06.14 09:45","2011.06.14 12:30","BUY","CLOSE",488,3075,317.56,316.4,323.23,318.42,0.0148305939028957,2644.5,180958.33,1,0.02,30.75,319.52,317.34,1,12,3.38,0.38,1.0148305939029,0,0,0.438775510204093
489,"AAPL","2011.06.15 12:00","2011.06.15 12:30","SELL","CLOSE",489,3619,314.72,315.72,309.74,313.84,0.0176021809389155,3184.72,184112.3,1,0.02,36.19,314.82,313.15,1,3,3.14,0.2,1.01760218093892,0,0.560509554140143,0
490,"AAPL","2011.06.17 10:45","2011.06.17 12:30","SELL","CLOSE",490,1651,309.93,312.16,298.79,309.47,0.00412579340143626,759.46,184835.57,1,0.02,16.51,311.21,308.74,1,8,1.07,1.15,1.00412579340144,0,0.386554621848771,0
491,"AAPL","2011.06.20 09:45","2011.06.20 12:30","SELL","CLOSE",491,2759,304.01,305.35,297.32,304.27,-0.00388130964414579,-717.34,184101.72,1,0.02,27.59,304.98,298.44,1,12,8.31,1.45,0.996118690355854,1.99611869035585,0,0.268041237113385
492,"AAPL","2011.06.21 10:15","2011.06.21 12:30","BUY","CLOSE",492,2471,308.21,306.72,315.52,310.95,0.0367815944587104,6770.54,190844.67,1,0.02,24.71,312,307.91,1,10,5.09,0.4,1.03678159445871,0,0,0.722955145118732
493,"AAPL","2011.06.22 10:00","2011.06.22 10:15","BUY","STOPLOSS",493,3601,315.47,314.41,320.65,314.41,-0.0200034629501009,-3817.06,187002.9,0.98,0.02,36.01,315.5,314.41,1,2,0.06,2,0.979996537049899,1.9799965370499,1,0
494,"AAPL","2011.06.23 09:45","2011.06.23 10:00","SELL","STOPLOSS",494,3091,307.71,308.92,301.65,308.92,-0.0200041301430431,-3740.11,183226.78,0.96,0.02,30.91,308.92,307.63,1,2,0.13,2,0.979995869856957,1.97999586985696,0,1
495,"AAPL","2011.06.24 09:45","2011.06.24 10:00","BUY","STOPLOSS",495,2395,318.44,316.91,325.97,316.91,-0.0200023614069459,-3664.35,179531.52,0.94,0.02,23.95,319.14,316.91,1,2,0.92,2,0.979997638593054,1.97999763859305,1,0
496,"AAPL","2011.06.27 10:00","2011.06.27 12:30","BUY","CLOSE",496,2943,316.97,315.75,322.94,318.94,0.0322978579677724,5797.71,185305.28,1,0.02,29.43,319.84,316.46,1,11,4.71,0.84,1.03229785796777,0,0,0.686411149825792
497,"AAPL","2011.06.28 10:00","2011.06.28 12:30","BUY","CLOSE",497,3309,322.11,320.99,327.58,322.21,0.00178598559931076,330.9,185606.75,1,0.02,33.09,323.2,321.89,1,11,1.95,0.39,1.00178598559931,0,0,0.0917431192660732
498,"AAPL","2011.06.29 09:45","2011.06.29 10:00","SELL","STOPLOSS",498,4171,320.19,321.08,315.73,321.08,-0.0200038626171402,-3712.19,181861.47,0.98,0.02,41.71,321.08,320.11,1,2,0.18,2,0.97999613738286,1.97999613738286,0,1
499,"AAPL","2011.06.30 10:15","2011.06.30 12:30","BUY","CLOSE",499,3566,322.03,321.01,327.03,321.98,-0.000980641488031009,-178.3,181641.46,0.98,0.02,35.66,323.08,321.03,1,10,2.06,1.96,0.999019358511969,1.99901935851197,0.0499999999999545,0
500,"AAPL","2011.07.01 10:15","2011.07.01 11:30","BUY","TAKEPROFIT",500,5000,323.49,322.79,326.86,326.86,0.0927833802664875,16850,198455.8,1,0.02,50,326.86,323.26,1,6,9.28,0.66,1.09278338026649,0,0,1
501,"AAPL","2011.07.05 09:45","2011.07.05 12:30","BUY","CLOSE",501,3641,332.14,331.05,337.47,334.61,0.0453276567519696,8993.27,207399.07,1,0.02,36.41,335.44,331.98,1,12,6.06,0.29,1.04532765675197,0,0,0.748484848484854
502,"AAPL","2011.07.06 11:15","2011.07.06 12:30","BUY","CLOSE",502,4066,337.31,336.29,342.31,338.92,0.0315691359283294,6546.26,213908.92,1,0.02,40.66,339.3,336.64,1,6,3.9,1.31,1.03156913592833,0,0,0.809045226130656
503,"AAPL","2011.07.07 09:45","2011.07.07 12:30","BUY","CLOSE",503,3241,341.56,340.24,348.06,342.53,0.0146995631796876,3143.77,217012.03,1,0.02,32.41,343.43,341.32,1,12,2.83,0.36,1.01469956317969,0,0,0.51871657754009
504,"AAPL","2011.07.11 11:00","2011.07.11 11:45","SELL","STOPLOSS",504,3558,340.86,342.08,334.77,342.08,-0.0200053811505423,-4340.76,212638.86,0.98,0.02,35.58,342.08,339.61,1,4,2.05,2,0.979994618849458,1.97999461884946,0,1
505,"AAPL","2011.07.12 09:45","2011.07.12 10:00","SELL","STOPLOSS",505,3016,338.22,339.63,331.16,339.63,-0.0200023254580072,-4252.56,208350.72,0.96,0.02,30.16,339.63,335.07,1,2,4.47,2,0.979997674541993,1.97999767454199,0,1
506,"AAPL","2011.07.13 10:00","2011.07.13 12:30","BUY","CLOSE",506,2854,343.73,342.27,350.9,345.32,0.0217830635631933,4537.86,212858.42,1,0.02,28.54,346.02,343.68,1,11,3.14,0.07,1.02178306356319,0,0,0.694323144104811
507,"AAPL","2011.07.14 10:00","2011.07.14 10:30","BUY","STOPLOSS",507,3670,346.99,345.83,352.67,345.83,-0.0200028304296371,-4257.2,208572.68,0.98,0.02,36.7,347.44,345.83,1,3,0.78,2,0.979997169570363,1.97999716957036,1,0
508,"AAPL","2011.07.15 09:45","2011.07.15 12:30","BUY","CLOSE",508,3067,346.55,345.19,353.25,346.83,0.00411804236372104,858.76,209394.74,1,0.02,30.67,347.18,345.21,1,12,0.93,1.97,1.00411804236372,0,0,0.444444444444454
509,"AAPL","2011.07.18 09:45","2011.07.18 10:00","BUY","STOPLOSS",509,4503,354.55,353.62,359.1,353.62,-0.0200024292611416,-4187.79,205176.28,0.98,0.02,45.03,355.29,353.62,1,2,1.59,2,0.979997570738858,1.97999757073886,1,0
510,"AAPL","2011.07.19 09:45","2011.07.19 11:30","BUY","STOPLOSS",510,3363,361.92,360.7,367.92,360.7,-0.0200011456079939,-4102.86,201028.39,0.96,0.02,33.63,363.94,360.7,1,8,3.31,2,0.979998854392006,1.97999885439201,1,0
511,"AAPL","2011.07.22 10:00","2011.07.22 12:30","BUY","CLOSE",511,3793,373.99,372.93,379.17,375.2,0.0228340778635214,4589.53,205584.29,1,0.02,37.93,375.75,373.7,1,11,3.32,0.55,1.02283407786352,0,0,0.687499999999992
512,"AAPL","2011.07.25 11:30","2011.07.25 12:30","BUY","CLOSE",512,2958,381.55,380.16,388.38,383.98,0.0349699211409047,7187.94,212734.3,1,0.02,29.58,384.25,381.39,1,5,3.89,0.23,1.0349699211409,0,0,0.900000000000008
513,"AAPL","2011.07.26 10:00","2011.07.26 12:30","BUY","CLOSE",513,2875,385.35,383.87,392.61,388.09,0.0370349092394371,7877.5,220582.22,1,0.02,28.75,388.53,384.57,1,11,4.3,1.05,1.03703490923944,0,0,0.861635220125787
514,"AAPL","2011.07.28 09:45","2011.07.28 10:00","SELL","STOPLOSS",514,2884,374.13,375.66,366.46,375.66,-0.0200065770899002,-4412.52,216140.95,0.98,0.02,28.84,375.66,373.98,1,2,0.2,2,0.9799934229101,1.9799934229101,0,1
515,"AAPL","2011.07.29 09:45","2011.07.29 10:00","SELL","STOPLOSS",515,2485,372.25,373.99,363.56,373.99,-0.020007671018528,-4323.9,211788.21,0.96,0.02,24.85,373.99,370.57,1,2,1.93,2,0.979992328981472,1.97999232898147,0,1
516,"AAPL","2011.08.02 09:45","2011.08.02 11:00","BUY","STOPLOSS",516,3234,381.19,379.88,387.63,379.88,-0.0200060104826441,-4236.54,207526.82,0.94,0.02,32.34,381.87,379.88,1,6,1.04,2,0.979993989517356,1.97999398951736,1,0
517,"AAPL","2011.08.03 10:30","2011.08.03 11:30","SELL","STOPLOSS",517,1701,372.8,375.24,360.62,375.24,-0.0200026526006857,-4150.44,203344.04,0.92,0.02,17.01,375.24,367.39,1,5,4.44,2,0.979997347399314,1.97999734739931,0,1
518,"AAPL","2011.08.04 10:30","2011.08.04 12:30","SELL","CLOSE",518,1892,372.79,374.94,362.02,370.83,0.0182382047286087,3708.32,207035.35,1,0.02,18.92,373.78,368.01,1,9,4.45,0.92,1.01823820472861,0,0.410041841004189,0
519,"AAPL","2011.08.05 10:00","2011.08.05 10:15","SELL","STOPLOSS",519,1414,358.49,361.42,343.83,361.42,-0.0200130009004595,-4143.02,202873.41,0.98,0.02,14.14,361.42,356.42,1,2,1.41,2,0.97998699909954,1.97998699909954,0,1
520,"AAPL","2011.08.11 11:00","2011.08.11 12:30","BUY","CLOSE",520,1272,357.02,353.83,372.86,356.55,-0.00294706768884634,-597.84,202261.43,0.98,0.02,12.72,358.02,355.19,1,7,0.63,1.15,0.997052932311154,1.99705293231115,0.256830601092882,0
521,"AAPL","2011.08.12 10:00","2011.08.12 12:30","BUY","CLOSE",521,2141,361.36,359.47,370.7,363.49,0.0225481289843579,4560.33,206809.04,1,0.02,21.41,364.89,359.7,1,11,3.74,1.76,1.02254812898436,0,0,0.603399433427772
522,"AAPL","2011.08.15 09:45","2011.08.15 11:15","BUY","STOPLOSS",522,3064,368.36,367.01,374.97,367.01,-0.0200031307481972,-4136.4,202651.23,0.98,0.02,30.64,370.02,367.01,1,7,2.46,2,0.979996869251803,1.9799968692518,1,0
523,"AAPL","2011.08.17 09:45","2011.08.17 11:30","BUY","STOPLOSS",523,2239,367.53,365.72,376.46,365.72,-0.0200008794762654,-4052.59,198568,0.96,0.02,22.39,369.59,365.72,1,8,2.28,2,0.979999120523735,1.97999912052373,1,0
524,"AAPL","2011.08.22 12:00","2011.08.22 12:15","SELL","STOPLOSS",524,1589,342.28,344.78,329.76,344.78,-0.0200079971549102,-3972.5,194573.11,0.94,0.02,15.89,344.78,342.08,1,2,0.16,2,0.97999200284509,1.97999200284509,0,1
525,"AAPL","2011.08.23 10:00","2011.08.23 12:30","BUY","CLOSE",525,1908,346.52,344.48,356.61,351.93,0.0530552399957185,10322.28,204879.5,1,0.02,19.08,352.39,346.36,1,11,5.76,0.16,1.05305523999572,0,0,0.921635434412269
526,"AAPL","2011.08.24 09:45","2011.08.24 10:30","BUY","STOPLOSS",526,1942,361.68,359.57,372.11,359.57,-0.0200020091728794,-4097.62,200762.8,0.98,0.02,19.42,364.23,359.57,1,4,2.42,2,0.979997990827121,1.97999799082712,1,0
527,"AAPL","2011.08.26 10:30","2011.08.26 12:30","BUY","CLOSE",527,1903,363.08,360.97,373.5,367.45,0.041426571576108,8316.11,209059.49,1,0.02,19.03,367.59,361.63,1,9,4.28,1.37,1.04142657157611,0,0,0.968957871396899
528,"AAPL","2011.08.29 09:45","2011.08.29 12:30","BUY","CLOSE",528,3168,374.8,373.48,381.26,375.2,0.0060619843641756,1267.2,210307.66,1,0.02,31.68,376.3,373.96,1,12,2.27,1.27,1.00606198436418,0,0,0.266666666666679
529,"AAPL","2011.08.30 12:00","2011.08.30 12:15","BUY","STOPLOSS",529,3236,376.17,374.87,382.55,374.87,-0.0200060891405653,-4206.8,206069.18,0.98,0.02,32.36,376.29,374.87,1,2,0.18,2,0.979993910859435,1.97999391085943,1,0
530,"AAPL","2011.08.31 11:15","2011.08.31 12:30","SELL","CLOSE",530,3122,373.79,375.11,367.21,371.4,0.0362147891818556,7461.58,213498.4,1,0.02,31.22,373.79,369.08,1,6,7.14,0,1.03621478918186,0,0.507430997876863,0
531,"AAPL","2011.09.08 10:30","2011.09.08 11:45","BUY","STOPLOSS",531,4145,371.54,370.51,376.58,370.51,-0.0200000299811887,-4269.35,209197.83,0.98,0.02,41.45,373.52,370.51,1,6,3.84,2,0.979999970018811,1.97999997001881,1,0
532,"AAPL","2011.09.09 09:45","2011.09.09 10:30","SELL","STOPLOSS",532,2699,369.32,370.87,361.55,370.87,-0.0200015414303878,-4183.45,204972.93,0.96,0.02,26.99,370.87,368.02,1,4,1.68,2,0.979998458569612,1.97999845856961,0,1
533,"AAPL","2011.09.13 09:45","2011.09.13 12:30","BUY","CLOSE",533,2216,366.67,364.82,375.82,367.41,0.00800132952133681,1639.84,206585.78,1,0.02,22.16,368.59,365.47,1,12,2.08,1.3,1.00800132952134,0,0,0.385416666666698
534,"AAPL","2011.09.14 10:00","2011.09.14 10:15","BUY","STOPLOSS",534,3178,373.35,372.05,379.75,372.05,-0.0200006177273604,-4131.4,202432.22,0.98,0.02,31.78,373.59,372.05,1,2,0.37,2,0.97999938227264,1.97999938227264,1,0
535,"AAPL","2011.09.15 12:00","2011.09.15 12:30","BUY","CLOSE",535,2913,377.47,376.08,384.29,377.11,-0.00518121403293315,-1048.68,201351.76,0.97,0.02,29.13,377.5,376.81,1,3,0.04,0.95,0.994818785967067,1.99481878596707,0.545454545454506,0
536,"AAPL","2011.09.16 09:45","2011.09.16 12:30","BUY","CLOSE",536,3910,381.16,380.13,386.2,383.91,0.0534092963120933,10752.5,212075.13,1,0.02,39.1,384.46,381.06,1,12,6.41,0.19,1.05340929631209,0,0,0.833333333333348
537,"AAPL","2011.09.19 11:30","2011.09.19 12:30","BUY","CLOSE",537,2280,389.99,388.13,399.18,393,0.0323661973863583,6862.8,218898.83,1,0.02,22.8,395.51,389.85,1,5,5.94,0.15,1.03236619738636,0,0,0.545289855072464
538,"AAPL","2011.09.20 09:45","2011.09.20 12:30","BUY","CLOSE",538,2189,400.42,398.42,410.28,405.48,0.0506055414108153,11076.34,229952.37,1,0.02,21.89,406.43,399.58,1,12,6.01,0.84,1.05060554141082,0,0,0.841930116472549
539,"AAPL","2011.09.21 12:15","2011.09.21 12:30","BUY","CLOSE",539,1769,403.29,400.69,416.16,402.17,-0.00861686541079665,-1981.28,227949.2,0.99,0.02,17.69,403.93,401.35,1,2,0.49,1.49,0.991383134589203,1.9913831345892,0.577319587628857,0
540,"AAPL","2011.09.26 09:45","2011.09.26 11:00","SELL","STOPLOSS",540,2224,381.63,383.68,371.4,383.68,-0.0200024998737555,-4559.2,223372.31,0.97,0.02,22.24,383.68,375.72,1,6,5.77,2,0.979997500126245,1.97999750012624,0,1
541,"AAPL","2011.09.29 10:30","2011.09.29 11:00","SELL","STOPLOSS",541,1934,377.68,379.99,366.14,379.99,-0.020002411461075,-4467.54,218882.53,0.95,0.02,19.34,379.99,375.81,1,3,1.62,2,0.979997588538925,1.97999758853893,0,1
542,"AAPL","2011.09.30 10:00","2011.09.30 10:15","SELL","STOPLOSS",542,1436,368.79,371.84,353.54,371.84,-0.0200115880610157,-4379.8,214483.39,0.93,0.02,14.36,371.84,368.13,1,2,0.43,2,0.979988411938984,1.97998841193898,0,1
543,"AAPL","2011.10.03 09:45","2011.10.03 10:00","SELL","STOPLOSS",543,2307,364.53,366.39,355.25,366.39,-0.0200076439940997,-4291.02,210178.01,0.91,0.02,23.07,366.39,360.34,1,2,4.51,2,0.9799923560059,1.9799923560059,0,1
544,"AAPL","2011.10.04 10:00","2011.10.04 10:45","SELL","STOPLOSS",544,1512,358.8,361.58,344.88,361.58,-0.020001242892505,-4203.36,205951.58,0.9,0.02,15.12,361.58,355.92,1,4,2.07,2,0.979998757107495,1.9799987571075,0,1
545,"AAPL","2011.10.05 11:00","2011.10.05 12:30","BUY","CLOSE",545,666,358.2,352.01,389.01,354.85,-0.0108339242113801,-2231.1,203705.36,0.89,0.02,6.66,359.28,354.36,1,7,0.35,1.24,0.98916607578862,1.98916607578862,0.87239583333333,0
546,"AAPL","2011.10.06 10:30","2011.10.06 12:30","BUY","CLOSE",546,1521,367.45,364.77,380.73,367.5,0.000373345534360414,76.05,203774.75,1,0.02,15.21,369.84,365.61,1,9,1.78,1.37,1.00037334553436,0,0,0.0209205020920551
547,"AAPL","2011.10.11 09:45","2011.10.11 12:30","BUY","CLOSE",547,2329,380.51,378.76,389.16,384.51,0.0457205586545775,9316,213075.54,1,0.02,23.29,385.7,380.23,1,12,5.93,0.32,1.04572055865458,0,0,0.770712909441233
548,"AAPL","2011.10.13 10:45","2011.10.13 12:30","BUY","CLOSE",548,2153,390,388.02,399.76,390.45,0.00454747602994088,968.85,214021.1,1,0.02,21.53,391.69,388.64,1,8,1.71,1.37,1.00454747602994,0,0,0.266272189349106
549,"AAPL","2011.10.17 09:45","2011.10.17 12:00","BUY","STOPLOSS",549,3755,405.48,404.34,411.05,404.34,-0.0200033112216058,-4280.7,209718.87,0.98,0.02,37.55,410.12,404.34,1,10,8.14,2,0.979996688778394,1.97999668877839,1,0
550,"AAPL","2011.10.18 12:00","2011.10.18 12:30","BUY","CLOSE",550,2267,405.31,403.46,414.46,403.73,-0.017082399137891,-3581.86,206099.46,0.96,0.02,22.67,405.61,403.53,1,3,0.32,1.92,0.982917600862109,1.98291760086211,0.887640449438179,0
551,"AAPL","2011.10.20 09:45","2011.10.20 10:00","SELL","STOPLOSS",551,2082,381.34,383.32,371.46,383.32,-0.0200039994799993,-4122.36,201954.43,0.94,0.02,20.82,383.32,381.1,1,2,0.24,2,0.979996000520001,1.97999600052,0,1
552,"AAPL","2011.10.24 09:45","2011.10.24 12:30","BUY","CLOSE",552,2509,383.45,381.84,391.4,389.2,0.0714430351638815,14426.75,216360.36,1,0.02,25.09,389.95,383.02,1,12,8.08,0.53,1.07144303516388,0,0,0.884615384615385
553,"AAPL","2011.10.26 10:45","2011.10.26 12:30","SELL","CLOSE",553,2445,381.63,383.4,372.77,380.95,0.0076852932949858,1662.6,217997.87,1,0.02,24.45,382.53,377.87,1,8,4.25,1.02,1.00768529329499,0,0.180851063829789,0
554,"AAPL","2011.10.27 12:15","2011.10.27 12:30","BUY","CLOSE",554,2213,389.65,387.68,399.38,389.91,0.00263967964534428,575.38,218548.8,1,0.02,22.13,390.47,389.62,1,2,0.83,0.03,1.00263967964534,0,0,0.317073170731746
555,"AAPL","2011.10.31 10:00","2011.10.31 10:15","SELL","STOPLOSS",555,4047,388.27,389.35,382.88,389.35,-0.0200010369443694,-4370.76,214155.91,0.98,0.02,40.47,389.35,387.84,1,2,0.8,2,0.979998963055631,1.97999896305563,0,1
556,"AAPL","2011.11.03 11:30","2011.11.03 12:30","BUY","CLOSE",556,2934,383.43,381.97,390.62,383.84,0.00561818428414074,1202.94,215318.38,1,0.02,29.34,384.26,382.64,1,5,1.14,1.08,1.00561818428414,0,0,0.493975903614429
557,"AAPL","2011.11.07 09:45","2011.11.07 10:00","SELL","STOPLOSS",557,5000,382.73,383.55,378.64,383.55,-0.0190441649979017,-4100,211189.04,0.98,0.02,50,383.55,382.52,1,2,0.49,2,0.980955835002098,1.9809558350021,0,1
558,"AAPL","2011.11.08 09:45","2011.11.08 11:15","BUY","STOPLOSS",558,3839,388.77,387.67,394.13,387.67,-0.0200005645568899,-4222.9,206916.14,0.96,0.02,38.39,390.43,387.67,1,7,3.02,2,0.97999943544311,1.97999943544311,1,0
559,"AAPL","2011.11.10 09:45","2011.11.10 10:15","SELL","TAKEPROFIT",559,2420,376.89,378.6,368.34,368.34,0.10001558891664,20691,227568.75,1,0.02,24.2,377.37,368.34,1,3,10,0.56,1.10001558891664,0,1,0
560,"AAPL","2011.11.14 10:00","2011.11.14 12:30","SELL","CLOSE",560,3034,368.03,369.53,360.53,364.86,0.042267679010549,9617.78,237162.33,1,0.02,30.34,369.62,364.14,1,11,5.19,2.12,1.04226767901055,0,0.814910025706948,0
561,"AAPL","2011.11.15 10:00","2011.11.15 12:30","BUY","CLOSE",561,3649,369.03,367.73,375.4,372.04,0.0463180442250744,10983.49,248115.48,1,0.02,36.49,372.03,368.08,1,11,4.62,1.46,1.04631804422507,0,0,1.00333333333335
562,"AAPL","2011.11.17 09:45","2011.11.17 10:00","SELL","STOPLOSS",562,3817,367.41,368.71,360.92,368.71,-0.0200020969127603,-4962.1,243116.89,0.98,0.02,38.17,368.71,367.15,1,2,0.4,2,0.97999790308724,1.97999790308724,0,1
563,"AAPL","2011.11.21 09:45","2011.11.21 12:30","SELL","CLOSE",563,3656,354.46,355.79,347.8,351.91,0.0383530076182719,9322.8,252401.52,1,0.02,36.56,355.06,351.8,1,12,4,0.9,1.03835300761827,0,0.958646616541369,0
564,"AAPL","2011.11.23 10:15","2011.11.23 12:30","SELL","CLOSE",564,3365,354.85,356.35,347.37,354.29,0.00746696371794298,1884.4,254249.36,1,0.02,33.65,356.03,353.06,1,10,2.39,1.57,1.00746696371794,0,0.312849162011203,0
565,"AAPL","2011.11.29 10:15","2011.11.29 10:45","BUY","STOPLOSS",565,3606,362.67,361.26,369.61,361.26,-0.0200005735286767,-5084.46,249131.25,0.98,0.02,36.06,364.12,361.26,1,3,2.06,2,0.979999426471323,1.97999942647132,1,0
566,"AAPL","2011.12.01 09:45","2011.12.01 12:30","BUY","CLOSE",566,4333,367.21,366.06,372.86,371.34,0.0718411704376929,17895.29,266990.48,1,0.02,43.33,371.58,366.73,1,12,7.6,0.83,1.07184117043769,0,0,0.945080091533179
567,"AAPL","2011.12.02 10:00","2011.12.02 11:45","BUY","STOPLOSS",567,4377,376.69,375.47,382.67,375.47,-0.0200037348216668,-5339.94,261607.21,0.98,0.02,43.77,378.33,375.47,1,8,2.69,2,0.979996265178333,1.97999626517833,1,0
568,"AAPL","2011.12.05 10:00","2011.12.05 12:30","BUY","CLOSE",568,4510,379.67,378.51,385.36,379.59,-0.00137939767117268,-360.8,261202.64,0.98,0.02,45.1,381.01,378.59,1,11,2.31,1.86,0.998620602328827,1.99862060232883,0.0740740740740604,0
569,"AAPL","2011.12.06 11:45","2011.12.06 12:30","SELL","CLOSE",569,3785,375.9,377.28,369.02,374.92,0.014203304258418,3709.3,264866.84,1,0.02,37.85,375.9,374.41,1,4,2.16,0,1.01420330425842,0,0.657718120805402,0
570,"AAPL","2011.12.07 09:45","2011.12.07 11:15","SELL","STOPLOSS",570,4905,372.36,373.44,366.98,373.44,-0.0200030970929572,-5297.4,259531.59,0.98,0.02,49.05,373.44,371.73,1,7,1.17,2,0.979996902907043,1.97999690290704,0,1
571,"AAPL","2011.12.08 09:45","2011.12.08 12:30","BUY","CLOSE",571,3460,377.59,376.09,384.96,378.03,0.00586706142155058,1522.4,261004.94,1,0.02,34.6,380.14,377.04,1,12,3.4,0.73,1.00586706142155,0,0,0.172549019607841
572,"AAPL","2011.12.12 10:15","2011.12.12 12:30","SELL","CLOSE",572,5000,376.94,377.75,372.91,375.83,0.021266784570231,5550,266520.34,1,0.02,50,376.96,374.97,1,10,3.77,0.05,1.02126678457023,0,0.563451776649762,0
573,"AAPL","2011.12.13 09:45","2011.12.13 10:00","BUY","STOPLOSS",573,4935,379.89,378.81,385.18,378.81,-0.0200014755863628,-5329.8,261140.54,0.98,0.02,49.35,380.04,378.81,1,2,0.28,2,0.979998524413637,1.97999852441364,1,0
574,"AAPL","2011.12.14 09:45","2011.12.14 12:30","SELL","CLOSE",574,3285,370.63,372.22,362.69,364.06,0.0826624981103321,21582.45,282673.64,1,0.02,32.85,370.87,363.01,1,12,9.59,0.3,1.08266249811033,0,0.862204724409447,0
575,"AAPL","2011.12.16 10:15","2011.12.16 11:45","BUY","STOPLOSS",575,5000,367.37,366.39,372.15,366.39,-0.0173364927263329,-4900,277740.79,0.98,0.02,50,369.22,366.39,1,7,3.27,2,0.982663507273667,1.98266350727367,1,0
576,"AAPL","2011.12.19 09:45","2011.12.19 11:00","BUY","STOPLOSS",576,5000,368.74,367.86,373.04,367.86,-0.0158449619449024,-4400,273290.79,0.97,0.02,50,369.9,367.86,1,6,2.09,2,0.984155038055098,1.9841550380551,1,0
577,"AAPL","2011.12.20 11:15","2011.12.20 12:30","BUY","CLOSE",577,3374,378.41,376.79,386.37,378.3,-0.00135828914855585,-371.14,272869.65,0.97,0.02,33.74,378.78,377.63,1,6,0.46,0.96,0.998641710851444,1.99864171085144,0.141025641025591,0
578,"AAPL","2011.12.22 09:45","2011.12.22 10:45","BUY","STOPLOSS",578,4961,383.29,382.19,388.66,382.19,-0.0200013993759093,-5457.1,267378.81,0.95,0.02,49.61,383.34,382.19,1,5,0.09,2,0.979998600624091,1.97999860062409,1,0
579,"AAPL","2011.12.23 09:45","2011.12.23 12:30","BUY","CLOSE",579,5000,384.65,384.05,387.55,386.07,0.026559014129395,7100,274429.2,1,0.02,50,386.14,384.07,1,12,2.79,1.93,1.02655901412939,0,0,0.953020134228193
580,"AAPL","2011.12.27 09:45","2011.12.27 10:45","BUY","STOPLOSS",580,5000,391.94,390.85,397.27,390.85,-0.0198630216867741,-5450,268929.2,0.98,0.02,50,393.2,390.85,1,5,2.3,2,0.980136978313226,1.98013697831323,1,0
581,"AAPL","2011.12.30 10:15","2011.12.30 11:00","BUY","STOPLOSS",581,5000,389.97,389.3,393.18,389.3,-0.0124591266263797,-3350,265529.2,0.97,0.02,50,390.18,389.3,1,4,0.39,2,0.98754087337362,1.98754087337362,1,0
